max_depth,n_estimators,subsample,CrossValidationSet,Measurement,Drug,Concentration_Original,Concentration,Validation Spearman,Training MAE,Validation MAE
1,60,0.8,1,DoublingTime,CIP,0.002,1,0.17980778,0.113502878,0.121515845
1,60,0.8,1,GrowthYield,CIP,0.002,1,0.076325579,0.218110208,0.218466287
1,60,0.8,1,DoublingTime,CIP,0.004,2,0.256756551,0.15275109,0.170266576
1,60,0.8,1,GrowthYield,CIP,0.004,2,0.352840482,0.475519922,0.498220128
1,60,0.8,1,DoublingTime,CIP,0.008,3,0.118031825,0.113641696,0.11450238
1,60,0.8,1,GrowthYield,CIP,0.008,3,0.582598158,0.757151322,0.835630462
1,60,0.8,1,DoublingTime,CTX,0.5,1,0.378508258,0.131935925,0.1413422
1,60,0.8,1,GrowthYield,CTX,0.5,1,0.705921011,1.10528339,1.105589987
1,60,0.8,1,DoublingTime,CTX,1,2,0.371674874,0.118575119,0.126588109
1,60,0.8,1,GrowthYield,CTX,1,2,0.696324178,1.195562165,1.215245728
1,60,0.8,1,DoublingTime,CTX,2,3,0.563203505,0.144601335,0.152711241
1,60,0.8,1,GrowthYield,CTX,2,3,0.713740394,1.294572279,1.370739375
1,60,0.8,1,DoublingTime,KAN,4,1,0.058643597,0.102759201,0.109445417
1,60,0.8,1,GrowthYield,KAN,4,1,0.347594885,0.396537249,0.426768138
1,60,0.8,1,DoublingTime,KAN,8,2,0.339007837,0.147668109,0.150745852
1,60,0.8,1,GrowthYield,KAN,8,2,0.516721614,0.747275707,0.766131104
1,60,0.8,1,DoublingTime,KAN,16,3,0.532298062,0.241679967,0.233289065
1,60,0.8,1,GrowthYield,KAN,16,3,0.512338078,1.12759773,1.254957934
1,60,0.8,1,DoublingTime,TET,0.3,1,0.358274446,0.152089467,0.15210629
1,60,0.8,1,GrowthYield,TET,0.3,1,0.517934171,0.329817678,0.326761656
1,60,0.8,1,DoublingTime,TET,0.6,2,0.236440202,0.216109573,0.232082627
1,60,0.8,1,GrowthYield,TET,0.6,2,0.61097561,0.709864499,0.697996038
1,60,0.8,1,DoublingTime,TET,1.25,3,0.645561411,0.28798022,0.281949764
1,60,0.8,1,GrowthYield,TET,1.25,3,0.627716371,1.077730037,1.067782296
1,60,0.8,1,DoublingTime,TRIM,0.125,1,0.413678253,0.15018671,0.155809455
1,60,0.8,1,GrowthYield,TRIM,0.125,1,0.647817307,0.601185768,0.63462605
1,60,0.8,1,DoublingTime,TRIM,0.25,2,0.407432624,0.145197972,0.161890685
1,60,0.8,1,GrowthYield,TRIM,0.25,2,0.633327203,0.821361859,0.797120232
1,60,0.8,1,DoublingTime,TRIM,0.5,3,0.29991972,0.158175627,0.171059224
1,60,0.8,1,GrowthYield,TRIM,0.5,3,0.668858558,1.057499223,1.109240591
1,60,0.8,2,DoublingTime,NoAntimicrbial,NA,2,0.423480101,0.241692718,0.266558079
1,60,0.8,2,GrowthYield,NoAntimicrbial,NA,2,0.382598916,0.524175189,0.610115236
1,60,0.8,2,DoublingTime,CAM,0.5,1,0.102915313,0.128981302,0.135084024
1,60,0.8,2,GrowthYield,CAM,0.5,1,0.38814906,0.198884334,0.202866023
1,60,0.8,2,DoublingTime,CAM,1,2,-0.014132036,0.127242156,0.132805414
1,60,0.8,2,GrowthYield,CAM,1,2,0.375924227,0.280518981,0.311322386
1,60,0.8,2,DoublingTime,CAM,2,3,0.234755489,0.18960585,0.216284321
1,60,0.8,2,GrowthYield,CAM,2,3,0.484876948,0.503640231,0.575781707
1,60,0.8,2,DoublingTime,CIP,0.002,1,0.199503135,0.1113482,0.126486267
1,60,0.8,2,GrowthYield,CIP,0.002,1,0.11599122,0.213981068,0.235860659
1,60,0.8,2,DoublingTime,CIP,0.004,2,0.24202251,0.153524604,0.165852278
1,60,0.8,2,GrowthYield,CIP,0.004,2,0.316648533,0.478262526,0.495696538
1,60,0.8,2,DoublingTime,CIP,0.008,3,0.136307679,0.111102242,0.119758248
1,60,0.8,2,GrowthYield,CIP,0.008,3,0.568376247,0.771451846,0.799035927
1,60,0.8,2,DoublingTime,CTX,0.5,1,0.265749022,0.131927864,0.133492698
1,60,0.8,2,GrowthYield,CTX,0.5,1,0.723159705,1.087640871,1.104364258
1,60,0.8,2,DoublingTime,CTX,1,2,0.368022117,0.120118311,0.114304164
1,60,0.8,2,GrowthYield,CTX,1,2,0.717788249,1.187749376,1.167746892
1,60,0.8,2,DoublingTime,CTX,2,3,0.543132358,0.145938703,0.143424355
1,60,0.8,2,GrowthYield,CTX,2,3,0.698770872,1.298494413,1.267678693
1,60,0.8,2,DoublingTime,KAN,4,1,0.056717627,0.102865124,0.109521789
1,60,0.8,2,GrowthYield,KAN,4,1,0.398461205,0.396570806,0.419313742
1,60,0.8,2,DoublingTime,KAN,8,2,0.448601705,0.144808459,0.16114813
1,60,0.8,2,GrowthYield,KAN,8,2,0.619316534,0.746180284,0.784001488
1,60,0.8,2,DoublingTime,KAN,16,3,0.586481143,0.235338498,0.261527303
1,60,0.8,2,GrowthYield,KAN,16,3,0.625639195,1.172183954,1.229834865
1,60,0.8,2,DoublingTime,TET,0.3,1,0.402883826,0.14903461,0.163475064
1,60,0.8,2,GrowthYield,TET,0.3,1,0.5304405,0.32379132,0.351456099
1,60,0.8,2,DoublingTime,TET,0.6,2,0.287854829,0.21454337,0.242485413
1,60,0.8,2,GrowthYield,TET,0.6,2,0.513995688,0.677809128,0.784401472
1,60,0.8,2,DoublingTime,TET,1.25,3,0.645555658,0.27636569,0.323809049
1,60,0.8,2,GrowthYield,TET,1.25,3,0.526549851,1.037104356,1.162423252
1,60,0.8,2,DoublingTime,TRIM,0.125,1,0.320426521,0.148840058,0.16217421
1,60,0.8,2,GrowthYield,TRIM,0.125,1,0.493534919,0.590404846,0.656755644
1,60,0.8,2,DoublingTime,TRIM,0.25,2,0.476286166,0.148867787,0.152497905
1,60,0.8,2,GrowthYield,TRIM,0.25,2,0.456926701,0.793179022,0.874790712
1,60,0.8,2,DoublingTime,TRIM,0.5,3,0.270351904,0.157966085,0.170449627
1,60,0.8,2,GrowthYield,TRIM,0.5,3,0.586720101,1.046355623,1.139412577
1,60,0.8,3,DoublingTime,NoAntimicrbial,NA,2,0.308288331,0.246511331,0.247653233
1,60,0.8,3,GrowthYield,NoAntimicrbial,NA,2,0.30235943,0.535147101,0.563995578
1,60,0.8,3,DoublingTime,CAM,0.5,1,0.190981955,0.127769589,0.13256518
1,60,0.8,3,GrowthYield,CAM,0.5,1,0.371685339,0.20055614,0.201104194
1,60,0.8,3,DoublingTime,CAM,1,2,0.096085734,0.128082368,0.129652437
1,60,0.8,3,GrowthYield,CAM,1,2,0.427689281,0.285570766,0.305349062
1,60,0.8,3,DoublingTime,CAM,2,3,0.234300951,0.194508193,0.202603433
1,60,0.8,3,GrowthYield,CAM,2,3,0.540258131,0.517553344,0.528261471
1,60,0.8,3,DoublingTime,CIP,0.002,1,0.192246557,0.114049878,0.12027211
1,60,0.8,3,GrowthYield,CIP,0.002,1,0.174956331,0.212568296,0.241201705
1,60,0.8,3,DoublingTime,CIP,0.004,2,0.218320255,0.154769811,0.162836848
1,60,0.8,3,GrowthYield,CIP,0.004,2,0.249502071,0.475883073,0.512596602
1,60,0.8,3,DoublingTime,CIP,0.008,3,0.210203694,0.111919522,0.124141602
1,60,0.8,3,GrowthYield,CIP,0.008,3,0.500239066,0.774010006,0.770455173
1,60,0.8,3,DoublingTime,CTX,0.5,1,0.325320109,0.126548754,0.155082044
1,60,0.8,3,GrowthYield,CTX,0.5,1,0.673903681,1.079704563,1.176686552
1,60,0.8,3,DoublingTime,CTX,1,2,0.397881255,0.113789818,0.139413762
1,60,0.8,3,GrowthYield,CTX,1,2,0.681244746,1.172083213,1.266834537
1,60,0.8,3,DoublingTime,CTX,2,3,0.437059396,0.139406452,0.171350208
1,60,0.8,3,GrowthYield,CTX,2,3,0.692085093,1.270316313,1.39330616
1,60,0.8,3,DoublingTime,KAN,4,1,-0.003252331,0.102305413,0.112150883
1,60,0.8,3,GrowthYield,KAN,4,1,0.246544376,0.38565859,0.451698693
1,60,0.8,3,DoublingTime,KAN,8,2,0.358855613,0.145932513,0.155780944
1,60,0.8,3,GrowthYield,KAN,8,2,0.463189292,0.726682047,0.832890005
1,60,0.8,3,DoublingTime,KAN,16,3,0.504379595,0.23656149,0.247638097
1,60,0.8,3,GrowthYield,KAN,16,3,0.437544047,1.141554232,1.224451289
1,60,0.8,3,DoublingTime,TET,0.3,1,0.400606416,0.148936593,0.163879984
1,60,0.8,3,GrowthYield,TET,0.3,1,0.50781826,0.325233834,0.357899828
1,60,0.8,3,DoublingTime,TET,0.6,2,0.37244245,0.223430853,0.21812707
1,60,0.8,3,GrowthYield,TET,0.6,2,0.606216163,0.705382766,0.70413096
1,60,0.8,3,DoublingTime,TET,1.25,3,0.677712534,0.290753119,0.287927865
1,60,0.8,3,GrowthYield,TET,1.25,3,0.623430782,1.063307996,1.079561455
1,60,0.8,3,DoublingTime,TRIM,0.125,1,0.408734939,0.149674405,0.162781131
1,60,0.8,3,GrowthYield,TRIM,0.125,1,0.5689101,0.591717626,0.64351049
1,60,0.8,3,DoublingTime,TRIM,0.25,2,0.511960818,0.149618842,0.151527313
1,60,0.8,3,GrowthYield,TRIM,0.25,2,0.547441541,0.779768149,0.908932185
1,60,0.8,3,DoublingTime,TRIM,0.5,3,0.374385269,0.156607024,0.174475552
1,60,0.8,3,GrowthYield,TRIM,0.5,3,0.608375011,1.028091357,1.139505674
1,60,0.8,4,DoublingTime,NoAntimicrbial,NA,2,0.34576423,0.240509493,0.26300327
1,60,0.8,4,GrowthYield,NoAntimicrbial,NA,2,0.361805694,0.540490074,0.572031815
1,60,0.8,4,DoublingTime,CAM,0.5,1,0.107900173,0.125470276,0.143079442
1,60,0.8,4,GrowthYield,CAM,0.5,1,0.328750579,0.18954019,0.237119244
1,60,0.8,4,DoublingTime,CAM,1,2,0.188479766,0.125813195,0.137031458
1,60,0.8,4,GrowthYield,CAM,1,2,0.38959863,0.286965359,0.294220848
1,60,0.8,4,DoublingTime,CAM,2,3,0.345991329,0.191676993,0.207207041
1,60,0.8,4,GrowthYield,CAM,2,3,0.485848726,0.519500508,0.522969968
1,60,0.8,4,DoublingTime,CIP,0.002,1,0.184143441,0.114508757,0.123027788
1,60,0.8,4,GrowthYield,CIP,0.002,1,0.097634155,0.216482719,0.233955824
1,60,0.8,4,DoublingTime,CIP,0.004,2,0.239417105,0.154767554,0.165599134
1,60,0.8,4,GrowthYield,CIP,0.004,2,0.369119467,0.463848522,0.528105161
1,60,0.8,4,DoublingTime,CIP,0.008,3,0.122438251,0.110260868,0.125533866
1,60,0.8,4,GrowthYield,CIP,0.008,3,0.519239833,0.73263628,0.874881634
1,60,0.8,4,DoublingTime,CTX,0.5,1,0.323769697,0.132750547,0.137515101
1,60,0.8,4,GrowthYield,CTX,0.5,1,0.666055144,1.067602129,1.178531119
1,60,0.8,4,DoublingTime,CTX,1,2,0.349768529,0.119271378,0.12374573
1,60,0.8,4,GrowthYield,CTX,1,2,0.674837071,1.165757904,1.301780372
1,60,0.8,4,DoublingTime,CTX,2,3,0.587550599,0.147338612,0.146151687
1,60,0.8,4,GrowthYield,CTX,2,3,0.680564583,1.284368409,1.389318398
1,60,0.8,4,DoublingTime,KAN,4,1,-0.075886602,0.100399072,0.116514007
1,60,0.8,4,GrowthYield,KAN,4,1,0.361823006,0.396896054,0.404119096
1,60,0.8,4,DoublingTime,KAN,8,2,0.436913301,0.142431409,0.164276507
1,60,0.8,4,GrowthYield,KAN,8,2,0.530421507,0.748464967,0.77927847
1,60,0.8,4,DoublingTime,KAN,16,3,0.535249363,0.231126416,0.262418469
1,60,0.8,4,GrowthYield,KAN,16,3,0.533681536,1.153503838,1.163759837
1,60,0.8,4,DoublingTime,TET,0.3,1,0.346814159,0.149530033,0.163223766
1,60,0.8,4,GrowthYield,TET,0.3,1,0.521355847,0.326117331,0.339350272
1,60,0.8,4,DoublingTime,TET,0.6,2,0.318665145,0.217338145,0.234573939
1,60,0.8,4,GrowthYield,TET,0.6,2,0.536513051,0.691088748,0.740250472
1,60,0.8,4,DoublingTime,TET,1.25,3,0.639274653,0.283509592,0.3080586
1,60,0.8,4,GrowthYield,TET,1.25,3,0.613516853,1.061969397,1.084782483
1,60,0.8,4,DoublingTime,TRIM,0.125,1,0.323236044,0.14857263,0.160487054
1,60,0.8,4,GrowthYield,TRIM,0.125,1,0.53264353,0.603835305,0.616964816
1,60,0.8,4,DoublingTime,TRIM,0.25,2,0.429345943,0.143246387,0.163507082
1,60,0.8,4,GrowthYield,TRIM,0.25,2,0.537392281,0.803375291,0.824233318
1,60,0.8,4,DoublingTime,TRIM,0.5,3,0.251075489,0.158179837,0.164444223
1,60,0.8,4,GrowthYield,TRIM,0.5,3,0.595915135,1.054297491,1.048925148
1,60,1,1,DoublingTime,NoAntimicrbial,NA,2,0.394060885,0.246753807,0.268388297
1,60,1,1,GrowthYield,NoAntimicrbial,NA,2,0.417193714,0.554517177,0.545964497
1,60,1,1,DoublingTime,CAM,0.5,1,0.109825553,0.127420417,0.136984875
1,60,1,1,GrowthYield,CAM,0.5,1,0.298932368,0.201351088,0.206441322
1,60,1,1,DoublingTime,CAM,1,2,0.076896597,0.123781701,0.144310164
1,60,1,1,GrowthYield,CAM,1,2,0.359451198,0.288251225,0.302205839
1,60,1,1,DoublingTime,CAM,2,3,0.406981247,0.195868336,0.20095546
1,60,1,1,GrowthYield,CAM,2,3,0.515774508,0.512792741,0.555164655
1,60,1,1,DoublingTime,CIP,0.002,1,0.184050066,0.114409686,0.120820876
1,60,1,1,GrowthYield,CIP,0.002,1,0.086880378,0.220902414,0.218026137
1,60,1,1,DoublingTime,CIP,0.004,2,0.281645699,0.153630717,0.16811294
1,60,1,1,GrowthYield,CIP,0.004,2,0.313579126,0.479983979,0.503409303
1,60,1,1,DoublingTime,CIP,0.008,3,0.108550249,0.114920603,0.115801617
1,60,1,1,GrowthYield,CIP,0.008,3,0.605391454,0.761885632,0.832680525
1,60,1,1,DoublingTime,CTX,0.5,1,0.379150289,0.13357408,0.142329841
1,60,1,1,GrowthYield,CTX,0.5,1,0.709950846,1.120022957,1.120423062
1,60,1,1,DoublingTime,CTX,1,2,0.384206434,0.119912574,0.126462585
1,60,1,1,GrowthYield,CTX,1,2,0.699400646,1.212514485,1.226598068
1,60,1,1,DoublingTime,CTX,2,3,0.565820037,0.146567109,0.152584452
1,60,1,1,GrowthYield,CTX,2,3,0.708960204,1.313400071,1.392016657
1,60,1,1,DoublingTime,KAN,4,1,0.033068928,0.103110637,0.111210021
1,60,1,1,GrowthYield,KAN,4,1,0.34983665,0.396105152,0.420271663
1,60,1,1,DoublingTime,KAN,8,2,0.359310992,0.149159238,0.151242805
1,60,1,1,GrowthYield,KAN,8,2,0.529177953,0.751326295,0.768544895
1,60,1,1,DoublingTime,KAN,16,3,0.538942819,0.244329486,0.23271281
1,60,1,1,GrowthYield,KAN,16,3,0.516660629,1.138249917,1.254614639
1,60,1,1,DoublingTime,TET,0.3,1,0.335313401,0.153571348,0.15181686
1,60,1,1,GrowthYield,TET,0.3,1,0.502393758,0.330878381,0.329783928
1,60,1,1,DoublingTime,TET,0.6,2,0.255525776,0.218745771,0.231579867
1,60,1,1,GrowthYield,TET,0.6,2,0.607277803,0.713267243,0.692086048
1,60,1,1,DoublingTime,TET,1.25,3,0.648308559,0.291006675,0.279551331
1,60,1,1,GrowthYield,TET,1.25,3,0.627869912,1.077974163,1.062603375
1,60,1,1,DoublingTime,TRIM,0.125,1,0.391039817,0.151519881,0.158431246
1,60,1,1,GrowthYield,TRIM,0.125,1,0.63424025,0.607964457,0.647069405
1,60,1,1,DoublingTime,TRIM,0.25,2,0.416448754,0.146375753,0.162632708
1,60,1,1,GrowthYield,TRIM,0.25,2,0.618967871,0.829175516,0.816790002
1,60,1,1,DoublingTime,TRIM,0.5,3,0.351667917,0.159606355,0.171865181
1,60,1,1,GrowthYield,TRIM,0.5,3,0.662661192,1.063116978,1.117961015
1,60,1,2,DoublingTime,NoAntimicrbial,NA,2,0.423623303,0.245621222,0.270214662
1,60,1,2,GrowthYield,NoAntimicrbial,NA,2,0.36439055,0.532001267,0.613051992
1,60,1,2,DoublingTime,CAM,0.5,1,0.194267946,0.129650217,0.13259437
1,60,1,2,GrowthYield,CAM,0.5,1,0.360042456,0.199453631,0.203312375
1,60,1,2,DoublingTime,CAM,1,2,-0.044555646,0.128394926,0.131566611
1,60,1,2,GrowthYield,CAM,1,2,0.367080618,0.2820383,0.313265105
1,60,1,2,DoublingTime,CAM,2,3,0.251345755,0.191956774,0.213253389
1,60,1,2,GrowthYield,CAM,2,3,0.505116845,0.508641827,0.569093779
1,60,1,2,DoublingTime,CIP,0.002,1,0.212615204,0.112214049,0.126129898
1,60,1,2,GrowthYield,CIP,0.002,1,0.101627269,0.21635339,0.235541329
1,60,1,2,DoublingTime,CIP,0.004,2,0.319729342,0.155738877,0.163794356
1,60,1,2,GrowthYield,CIP,0.004,2,0.326773493,0.484419149,0.496243428
1,60,1,2,DoublingTime,CIP,0.008,3,0.111943518,0.112953589,0.121274175
1,60,1,2,GrowthYield,CIP,0.008,3,0.593238001,0.777314611,0.78763579
1,60,1,2,DoublingTime,CTX,0.5,1,0.270656815,0.133691525,0.133436599
1,60,1,2,GrowthYield,CTX,0.5,1,0.723561878,1.100825299,1.128944317
1,60,1,2,DoublingTime,CTX,1,2,0.304583483,0.120973428,0.116981221
1,60,1,2,GrowthYield,CTX,1,2,0.722084368,1.201986636,1.197528975
1,60,1,2,DoublingTime,CTX,2,3,0.5192224,0.147380226,0.147294944
1,60,1,2,GrowthYield,CTX,2,3,0.703027541,1.312371078,1.282334415
1,60,1,2,DoublingTime,KAN,4,1,0.108673921,0.103793212,0.108122618
1,60,1,2,GrowthYield,KAN,4,1,0.406733165,0.397888487,0.418728772
1,60,1,2,DoublingTime,KAN,8,2,0.431465123,0.146129402,0.163113017
1,60,1,2,GrowthYield,KAN,8,2,0.603073189,0.753715519,0.796799605
1,60,1,2,DoublingTime,KAN,16,3,0.588189967,0.236589824,0.261211227
1,60,1,2,GrowthYield,KAN,16,3,0.619003519,1.179968741,1.230502065
1,60,1,2,DoublingTime,TET,0.3,1,0.389575687,0.150079154,0.165482216
1,60,1,2,GrowthYield,TET,0.3,1,0.534512693,0.325711918,0.35462229
1,60,1,2,DoublingTime,TET,0.6,2,0.333301832,0.217307304,0.24075615
1,60,1,2,GrowthYield,TET,0.6,2,0.54456451,0.682731923,0.776770243
1,60,1,2,DoublingTime,TET,1.25,3,0.636247853,0.279157851,0.325231076
1,60,1,2,GrowthYield,TET,1.25,3,0.530381063,1.041716867,1.156794051
1,60,1,2,DoublingTime,TRIM,0.125,1,0.331605474,0.150147531,0.16253886
1,60,1,2,GrowthYield,TRIM,0.125,1,0.517844207,0.599001265,0.655678287
1,60,1,2,DoublingTime,TRIM,0.25,2,0.497600523,0.150452367,0.151933094
1,60,1,2,GrowthYield,TRIM,0.25,2,0.481918632,0.802128135,0.863869594
1,60,1,2,DoublingTime,TRIM,0.5,3,0.267126559,0.158750931,0.170308817
1,60,1,2,GrowthYield,TRIM,0.5,3,0.582024091,1.051839304,1.127721912
1,60,1,3,DoublingTime,NoAntimicrbial,NA,2,0.297257383,0.24834397,0.251166769
1,60,1,3,GrowthYield,NoAntimicrbial,NA,2,0.334475599,0.541798239,0.567182735
1,60,1,3,DoublingTime,CAM,0.5,1,0.12208801,0.129385011,0.134868512
1,60,1,3,GrowthYield,CAM,0.5,1,0.365315351,0.201583994,0.205377729
1,60,1,3,DoublingTime,CAM,1,2,0.070218409,0.129052376,0.129759576
1,60,1,3,GrowthYield,CAM,1,2,0.391716241,0.28861749,0.306016546
1,60,1,3,DoublingTime,CAM,2,3,0.246934604,0.196568109,0.201987896
1,60,1,3,GrowthYield,CAM,2,3,0.519125641,0.521953318,0.532795158
1,60,1,3,DoublingTime,CIP,0.002,1,0.226158875,0.115029455,0.120370865
1,60,1,3,GrowthYield,CIP,0.002,1,0.157105585,0.215254997,0.242445062
1,60,1,3,DoublingTime,CIP,0.004,2,0.251888889,0.157112002,0.162320299
1,60,1,3,GrowthYield,CIP,0.004,2,0.283809795,0.482192001,0.511589576
1,60,1,3,DoublingTime,CIP,0.008,3,0.248968451,0.112705983,0.124965818
1,60,1,3,GrowthYield,CIP,0.008,3,0.461500061,0.780084702,0.802271929
1,60,1,3,DoublingTime,CTX,0.5,1,0.32312671,0.128064931,0.156352997
1,60,1,3,GrowthYield,CTX,0.5,1,0.688094682,1.089162856,1.173917376
1,60,1,3,DoublingTime,CTX,1,2,0.373775679,0.114327046,0.14149192
1,60,1,3,GrowthYield,CTX,1,2,0.68501243,1.182482979,1.283489888
1,60,1,3,DoublingTime,CTX,2,3,0.434973505,0.140557506,0.173305929
1,60,1,3,GrowthYield,CTX,2,3,0.688224263,1.289041631,1.400008531
1,60,1,3,DoublingTime,KAN,4,1,0.007205945,0.102399946,0.111410906
1,60,1,3,GrowthYield,KAN,4,1,0.25312138,0.387496972,0.446100942
1,60,1,3,DoublingTime,KAN,8,2,0.376591532,0.147230426,0.153037816
1,60,1,3,GrowthYield,KAN,8,2,0.460532899,0.734657434,0.827206694
1,60,1,3,DoublingTime,KAN,16,3,0.498848661,0.237977792,0.249801917
1,60,1,3,GrowthYield,KAN,16,3,0.436408075,1.152711784,1.233323423
1,60,1,3,DoublingTime,TET,0.3,1,0.369512922,0.149392673,0.165478864
1,60,1,3,GrowthYield,TET,0.3,1,0.519720334,0.325999509,0.352595795
1,60,1,3,DoublingTime,TET,0.6,2,0.395499041,0.224738995,0.216707264
1,60,1,3,GrowthYield,TET,0.6,2,0.593253156,0.70491543,0.702613929
1,60,1,3,DoublingTime,TET,1.25,3,0.669534434,0.292683617,0.287872377
1,60,1,3,GrowthYield,TET,1.25,3,0.64739331,1.068544608,1.08121883
1,60,1,3,DoublingTime,TRIM,0.125,1,0.401016234,0.151441825,0.164487564
1,60,1,3,GrowthYield,TRIM,0.125,1,0.52204486,0.598507713,0.651263539
1,60,1,3,DoublingTime,TRIM,0.25,2,0.504116971,0.15082403,0.153163539
1,60,1,3,GrowthYield,TRIM,0.25,2,0.53041038,0.784980917,0.91917344
1,60,1,3,DoublingTime,TRIM,0.5,3,0.398174889,0.158175891,0.175414017
1,60,1,3,GrowthYield,TRIM,0.5,3,0.605661656,1.037108129,1.140847492
1,60,1,4,DoublingTime,NoAntimicrbial,NA,2,0.348726231,0.244230883,0.264115393
1,60,1,4,GrowthYield,NoAntimicrbial,NA,2,0.420222231,0.54594788,0.571712283
1,60,1,4,DoublingTime,CAM,0.5,1,0.179417917,0.126581961,0.14212375
1,60,1,4,GrowthYield,CAM,0.5,1,0.327652538,0.191703586,0.236242851
1,60,1,4,DoublingTime,CAM,1,2,0.163642899,0.126606659,0.137639162
1,60,1,4,GrowthYield,CAM,1,2,0.372830103,0.291009045,0.29435469
1,60,1,4,DoublingTime,CAM,2,3,0.315517955,0.193716357,0.206886171
1,60,1,4,GrowthYield,CAM,2,3,0.488594724,0.524141883,0.522336587
1,60,1,4,DoublingTime,CIP,0.002,1,0.253004006,0.115241898,0.12026448
1,60,1,4,GrowthYield,CIP,0.002,1,0.123611081,0.219019689,0.232452598
1,60,1,4,DoublingTime,CIP,0.004,2,0.231923942,0.156218663,0.165387981
1,60,1,4,GrowthYield,CIP,0.004,2,0.343798383,0.468581645,0.536563849
1,60,1,4,DoublingTime,CIP,0.008,3,0.160383868,0.111633311,0.123702962
1,60,1,4,GrowthYield,CIP,0.008,3,0.522326819,0.737803132,0.871929253
1,60,1,4,DoublingTime,CTX,0.5,1,0.340094114,0.134409161,0.13854512
1,60,1,4,GrowthYield,CTX,0.5,1,0.668948916,1.080864804,1.187362755
1,60,1,4,DoublingTime,CTX,1,2,0.351583355,0.120617564,0.123492477
1,60,1,4,GrowthYield,CTX,1,2,0.671483791,1.173008922,1.310392648
1,60,1,4,DoublingTime,CTX,2,3,0.59470392,0.148876594,0.14642034
1,60,1,4,GrowthYield,CTX,2,3,0.680351212,1.287398912,1.388597005
1,60,1,4,DoublingTime,KAN,4,1,-0.00676731,0.101137412,0.116525015
1,60,1,4,GrowthYield,KAN,4,1,0.37797886,0.398159833,0.408044558
1,60,1,4,DoublingTime,KAN,8,2,0.434929511,0.144072017,0.163172715
1,60,1,4,GrowthYield,KAN,8,2,0.556613491,0.749552836,0.777562298
1,60,1,4,DoublingTime,KAN,16,3,0.525684311,0.233486214,0.261184862
1,60,1,4,GrowthYield,KAN,16,3,0.520398806,1.162968271,1.174114064
1,60,1,4,DoublingTime,TET,0.3,1,0.342962184,0.150418545,0.164123212
1,60,1,4,GrowthYield,TET,0.3,1,0.509922527,0.329773747,0.337700521
1,60,1,4,DoublingTime,TET,0.6,2,0.336698874,0.219301706,0.23433672
1,60,1,4,GrowthYield,TET,0.6,2,0.553053129,0.696326432,0.733885799
1,60,1,4,DoublingTime,TET,1.25,3,0.632762274,0.284854913,0.305372966
1,60,1,4,GrowthYield,TET,1.25,3,0.640708804,1.065376886,1.080134968
1,60,1,4,DoublingTime,TRIM,0.125,1,0.326215432,0.150354316,0.161763629
1,60,1,4,GrowthYield,TRIM,0.125,1,0.529801841,0.610143459,0.621174253
1,60,1,4,DoublingTime,TRIM,0.25,2,0.431312346,0.14472876,0.164103133
1,60,1,4,GrowthYield,TRIM,0.25,2,0.508747888,0.811479048,0.834750342
1,60,1,4,DoublingTime,TRIM,0.5,3,0.253887049,0.159688857,0.163679976
1,60,1,4,GrowthYield,TRIM,0.5,3,0.602313488,1.065390757,1.039011429
1,100,0.8,1,DoublingTime,NoAntimicrbial,NA,2,0.44612536,0.231578989,0.260567226
1,100,0.8,1,GrowthYield,NoAntimicrbial,NA,2,0.432384218,0.521109687,0.532513525
1,100,0.8,1,DoublingTime,CAM,0.5,1,0.13865089,0.120952928,0.13733211
1,100,0.8,1,GrowthYield,CAM,0.5,1,0.264261125,0.190768429,0.211969612
1,100,0.8,1,DoublingTime,CAM,1,2,0.110266185,0.117505856,0.143880563
1,100,0.8,1,GrowthYield,CAM,1,2,0.381069251,0.271212628,0.30189273
1,100,0.8,1,DoublingTime,CAM,2,3,0.365197834,0.186207652,0.199587683
1,100,0.8,1,GrowthYield,CAM,2,3,0.529854098,0.485275711,0.54592616
1,100,0.8,1,DoublingTime,CIP,0.002,1,0.181164277,0.108305587,0.121296007
1,100,0.8,1,GrowthYield,CIP,0.002,1,0.113531882,0.207624095,0.216834437
1,100,0.8,1,DoublingTime,CIP,0.004,2,0.258883046,0.145140852,0.169550966
1,100,0.8,1,GrowthYield,CIP,0.004,2,0.346858184,0.448230607,0.491490441
1,100,0.8,1,DoublingTime,CIP,0.008,3,0.126462449,0.10906729,0.115286797
1,100,0.8,1,GrowthYield,CIP,0.008,3,0.546395486,0.713381383,0.827562085
1,100,0.8,1,DoublingTime,CTX,0.5,1,0.37554869,0.1266606,0.139955295
1,100,0.8,1,GrowthYield,CTX,0.5,1,0.719859933,1.026891176,1.063412732
1,100,0.8,1,DoublingTime,CTX,1,2,0.351164565,0.112002185,0.127351863
1,100,0.8,1,GrowthYield,CTX,1,2,0.705143276,1.109646503,1.158227156
1,100,0.8,1,DoublingTime,CTX,2,3,0.571696249,0.1379018,0.151113412
1,100,0.8,1,GrowthYield,CTX,2,3,0.707379159,1.188341567,1.294789089
1,100,0.8,1,DoublingTime,KAN,4,1,0.012398608,0.098750978,0.110001579
1,100,0.8,1,GrowthYield,KAN,4,1,0.37717872,0.376242504,0.412634701
1,100,0.8,1,DoublingTime,KAN,8,2,0.335683251,0.140623088,0.153023169
